EmpID,State,City,Branch,Department,JobRole,Age,AgeGroup,Gender,MaritalStatus,Education,MonthlyIncome,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,YearsAtCompany,HireDate,Attrition
EMP00622,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Kitchen Crew,53,46-60,Female,Married,1,2279,Yes,Travel_Frequently,9,3,2,4,10,2023-01-31,No
EMP00623,Selangor,Shah Alam,Shah Alam Branch 2,Sales,Sales Executive,32,26-35,Female,Single,2,3671,No,Non-Travel,16,4,1,1,8,2020-02-04,No
EMP00624,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Kitchen Crew,51,46-60,Female,Single,3,2045,No,Non-Travel,2,3,3,1,7,2015-11-18,No
EMP00625,Penang,George Town,George Town Branch 1,Operations,Cashier,47,46-60,Male,Single,3,2543,No,Travel_Rarely,13,4,1,3,4,2019-09-19,No
EMP00626,Johor,Johor Bahru,Johor Bahru Branch 1,Operations,Cashier,24,18-25,Male,Divorced,4,2245,No,Non-Travel,14,2,3,1,2,2014-03-16,No
EMP00627,Selangor,Shah Alam,Shah Alam Branch 2,Operations,Cashier,55,46-60,Female,Married,4,2119,Yes,Non-Travel,10,3,4,4,15,2022-01-12,Yes
EMP00628,Sarawak,Kuching,Kuching Branch 2,Operations,Branch Manager,40,36-45,Female,Married,3,6153,No,Non-Travel,21,1,2,1,5,2017-09-17,No
EMP00629,Johor,Johor Bahru,Johor Bahru Branch 2,IT,IT Support,54,46-60,Female,Married,1,3398,No,Travel_Rarely,11,2,2,3,1,2023-09-08,No
EMP00630,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Cashier,44,36-45,Female,Married,2,1906,No,Travel_Frequently,1,4,3,2,2,2020-06-24,No
EMP00631,Penang,George Town,George Town Branch 2,Operations,Assistant Manager,21,18-25,Male,Single,2,3618,No,Travel_Rarely,12,3,1,1,1,2020-08-05,No
EMP00632,Selangor,Shah Alam,Shah Alam Branch 2,Operations,Kitchen Crew,47,46-60,Female,Married,2,2211,No,Travel_Rarely,20,1,4,1,4,2023-01-11,No
EMP00633,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Customer Support,Customer Service,38,36-45,Male,Single,1,2515,No,Travel_Rarely,25,3,3,4,2,2016-07-28,No
EMP00634,Penang,George Town,George Town Branch 2,Operations,Cashier,22,18-25,Male,Married,2,2373,Yes,Non-Travel,17,2,3,2,7,2019-06-18,No
EMP00635,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Operations,Branch Manager,41,36-45,Female,Married,4,8139,No,Travel_Rarely,10,1,3,4,7,2014-10-05,Yes
EMP00636,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Cashier,40,36-45,Male,Single,1,2293,No,Non-Travel,3,1,3,3,7,2022-11-03,No
EMP00637,Penang,George Town,George Town Branch 1,Operations,Cashier,38,36-45,Female,Married,5,1918,Yes,Non-Travel,20,1,1,3,9,2018-11-05,No
EMP00638,Selangor,Shah Alam,Shah Alam Branch 2,Finance,Finance Executive,45,36-45,Female,Married,4,3980,Yes,Travel_Rarely,15,1,2,1,5,2022-08-28,No
EMP00639,Johor,Johor Bahru,Johor Bahru Branch 2,Finance,Finance Executive,49,46-60,Male,Single,2,5162,Yes,Non-Travel,18,3,3,2,3,2022-08-01,No
EMP00640,Sarawak,Kuching,Kuching Branch 2,Sales,Sales Executive,26,26-35,Female,Married,2,4378,Yes,Non-Travel,21,2,2,1,1,2018-07-05,No
EMP00641,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Finance,Finance Executive,53,46-60,Female,Married,5,4252,No,Non-Travel,2,4,2,2,0,2021-06-23,No
EMP00642,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Cashier,40,36-45,Male,Single,3,2637,No,Non-Travel,18,1,3,4,4,2021-08-24,No
EMP00643,Selangor,Shah Alam,Shah Alam Branch 1,Customer Support,Customer Service,33,26-35,Male,Married,3,2937,No,Travel_Rarely,16,1,1,2,5,2016-07-14,No
EMP00644,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Cashier,26,26-35,Male,Divorced,2,2313,No,Non-Travel,12,4,2,2,0,2018-10-24,No
EMP00645,Johor,Johor Bahru,Johor Bahru Branch 1,Operations,Kitchen Crew,19,18-25,Male,Married,4,2374,No,Non-Travel,15,3,3,1,15,2016-02-27,No
EMP00646,Sarawak,Kuching,Kuching Branch 2,Customer Support,Customer Service,29,26-35,Male,Married,2,2953,No,Non-Travel,10,3,4,3,3,2015-03-29,No
EMP00647,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,IT,IT Support,52,46-60,Male,Single,3,4046,No,Non-Travel,22,2,1,2,0,2017-06-30,Yes
EMP00648,Johor,Johor Bahru,Johor Bahru Branch 1,Finance,Finance Executive,28,26-35,Male,Married,1,3589,No,Travel_Frequently,13,3,2,3,7,2015-06-09,Yes
EMP00649,Penang,George Town,George Town Branch 1,IT,IT Support,32,26-35,Male,Single,4,3260,Yes,Non-Travel,18,2,3,1,7,2018-11-26,No
EMP00650,Penang,George Town,George Town Branch 2,Operations,Kitchen Crew,33,26-35,Male,Married,3,2338,Yes,Travel_Rarely,4,4,3,3,2,2023-04-25,No
EMP00651,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Cashier,37,36-45,Female,Married,1,2107,No,Non-Travel,2,2,4,2,15,2015-02-14,Yes
EMP00652,Sarawak,Kuching,Kuching Branch 2,Operations,Kitchen Crew,38,36-45,Male,Married,2,1966,No,Travel_Rarely,4,3,1,1,2,2019-09-09,No
EMP00653,Sarawak,Kuching,Kuching Branch 1,Operations,Cashier,49,46-60,Male,Single,3,1800,Yes,Travel_Rarely,16,2,1,4,15,2016-11-03,Yes
EMP00654,Johor,Johor Bahru,Johor Bahru Branch 1,Sales,Sales Executive,23,18-25,Male,Married,1,3283,No,Non-Travel,12,1,4,3,1,2020-10-11,No
EMP00655,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Sales,Sales Executive,25,18-25,Female,Single,2,3171,Yes,Travel_Rarely,1,4,2,4,5,2016-09-14,No
EMP00656,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Kitchen Crew,29,26-35,Male,Married,4,2546,No,Non-Travel,20,4,3,2,15,2018-04-16,No
EMP00657,Penang,George Town,George Town Branch 1,Operations,Kitchen Crew,28,26-35,Male,Single,4,2582,Yes,Travel_Rarely,15,1,4,2,13,2018-12-23,No
EMP00658,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Kitchen Crew,23,18-25,Female,Single,3,2253,No,Travel_Rarely,13,4,1,4,7,2018-04-28,No
EMP00659,Penang,George Town,George Town Branch 2,HR,HR Executive,50,46-60,Female,Single,4,4093,No,Travel_Rarely,16,2,4,3,1,2015-10-27,No
EMP00660,Johor,Johor Bahru,Johor Bahru Branch 2,Operations,Assistant Manager,43,36-45,Female,Single,2,3970,No,Travel_Frequently,25,1,3,2,11,2023-07-13,No
EMP00661,Sarawak,Kuching,Kuching Branch 1,Operations,Cashier,51,46-60,Male,Married,3,2710,No,Travel_Rarely,3,2,1,3,8,2015-10-20,Yes
EMP00662,Johor,Johor Bahru,Johor Bahru Branch 2,Operations,Kitchen Crew,36,36-45,Male,Married,4,2432,No,Non-Travel,21,2,1,4,15,2022-07-18,No
EMP00663,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,IT,IT Support,22,18-25,Male,Married,4,3998,No,Travel_Rarely,17,1,2,1,11,2022-10-31,No
EMP00664,Penang,George Town,George Town Branch 2,Customer Support,Customer Service,51,46-60,Female,Married,4,2651,No,Travel_Rarely,9,2,2,3,8,2021-07-31,No
EMP00665,Sarawak,Kuching,Kuching Branch 2,Customer Support,Customer Service,25,18-25,Male,Single,2,2896,No,Non-Travel,3,4,3,1,12,2018-02-26,No
EMP00666,Sarawak,Kuching,Kuching Branch 2,Customer Support,Customer Service,25,18-25,Female,Married,3,2996,No,Non-Travel,6,1,2,3,9,2019-09-12,No
EMP00667,Penang,George Town,George Town Branch 2,Operations,Cashier,29,26-35,Male,Single,4,1847,Yes,Non-Travel,1,4,1,2,14,2014-08-08,No
EMP00668,Johor,Johor Bahru,Johor Bahru Branch 2,Operations,Kitchen Crew,44,36-45,Female,Single,3,2464,No,Travel_Rarely,6,1,1,2,0,2018-08-29,No
EMP00669,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,HR,HR Executive,37,36-45,Female,Single,3,3880,No,Non-Travel,3,1,3,4,5,2019-01-25,No
EMP00670,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Operations,Branch Manager,21,18-25,Male,Single,2,5516,Yes,Travel_Rarely,25,1,3,4,13,2023-04-05,No
EMP00671,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Assistant Manager,43,36-45,Female,Married,2,4140,No,Travel_Frequently,3,3,1,3,5,2017-08-07,No
EMP00672,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Sales,Sales Executive,55,46-60,Female,Married,2,3160,No,Non-Travel,17,2,3,3,1,2014-05-11,No
EMP00673,Sarawak,Kuching,Kuching Branch 1,HR,HR Executive,33,26-35,Female,Married,3,4207,No,Travel_Rarely,18,4,4,1,3,2023-05-14,No
EMP00674,Johor,Johor Bahru,Johor Bahru Branch 1,Operations,Cashier,21,18-25,Male,Single,3,2010,Yes,Travel_Rarely,25,1,1,1,0,2015-02-24,No
EMP00675,Sarawak,Kuching,Kuching Branch 1,Operations,Kitchen Crew,41,36-45,Male,Married,3,2565,Yes,Travel_Rarely,25,2,3,1,6,2014-01-05,No
EMP00676,Sarawak,Kuching,Kuching Branch 1,Customer Support,Customer Service,38,36-45,Male,Married,2,2438,Yes,Travel_Rarely,16,3,2,3,7,2021-02-04,No
EMP00677,Sarawak,Kuching,Kuching Branch 1,Customer Support,Customer Service,21,18-25,Male,Single,3,2297,No,Travel_Rarely,20,1,1,2,5,2015-04-15,No
EMP00678,Johor,Johor Bahru,Johor Bahru Branch 1,Customer Support,Customer Service,25,18-25,Male,Married,3,2279,No,Non-Travel,24,3,3,1,12,2014-05-05,No
EMP00679,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,IT,IT Support,36,36-45,Male,Single,1,4239,Yes,Travel_Rarely,15,3,4,2,0,2015-01-27,No
EMP00680,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,IT,IT Support,40,36-45,Male,Single,3,3729,No,Non-Travel,10,3,2,3,14,2019-11-03,No
EMP00681,Sarawak,Kuching,Kuching Branch 2,Operations,Branch Manager,43,36-45,Female,Married,4,6282,No,Non-Travel,8,2,4,4,10,2021-09-10,Yes
EMP00682,Sarawak,Kuching,Kuching Branch 1,Operations,Delivery Rider,31,26-35,Male,Single,3,2770,No,Non-Travel,1,4,4,1,9,2015-09-16,No
EMP00683,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Customer Support,Customer Service,26,26-35,Male,Single,5,3233,No,Travel_Rarely,4,2,1,2,12,2021-08-01,Yes
EMP00684,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Finance,Finance Executive,33,26-35,Female,Single,5,3879,No,Non-Travel,12,3,4,1,9,2016-06-14,No
EMP00685,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Branch Manager,52,46-60,Female,Single,3,7563,No,Travel_Rarely,17,3,4,2,6,2020-06-18,No
EMP00686,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Cashier,27,26-35,Female,Single,2,2145,No,Non-Travel,19,2,2,4,5,2015-07-01,No
EMP00687,Penang,George Town,George Town Branch 1,Operations,Kitchen Crew,37,36-45,Female,Married,3,2358,No,Non-Travel,5,4,4,3,11,2019-06-16,No
EMP00688,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,HR,HR Executive,28,26-35,Male,Married,5,3537,No,Travel_Frequently,25,2,2,1,10,2020-07-02,No
EMP00689,Penang,George Town,George Town Branch 1,Sales,Sales Executive,53,46-60,Male,Single,2,3665,No,Non-Travel,25,4,4,4,7,2014-11-11,No
EMP00690,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Operations,Cashier,19,18-25,Male,Single,2,2396,No,Travel_Frequently,25,1,3,2,11,2018-11-29,No
EMP00691,Selangor,Shah Alam,Shah Alam Branch 2,Operations,Kitchen Crew,32,26-35,Female,Married,2,2512,No,Non-Travel,6,1,4,2,14,2019-11-05,No
EMP00692,Penang,George Town,George Town Branch 1,Operations,Kitchen Crew,27,26-35,Female,Married,4,2072,No,Non-Travel,18,2,3,3,5,2014-11-08,Yes
EMP00693,Penang,George Town,George Town Branch 2,Operations,Cashier,31,26-35,Female,Single,3,2598,No,Travel_Rarely,9,4,3,2,5,2021-10-01,No
EMP00694,Selangor,Shah Alam,Shah Alam Branch 1,HR,HR Executive,53,46-60,Male,Single,4,4774,No,Travel_Rarely,5,3,1,4,7,2015-06-16,No
EMP00695,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Customer Support,Customer Service,24,18-25,Female,Married,3,2832,No,Travel_Rarely,9,3,3,4,8,2014-08-24,No
EMP00696,Sarawak,Kuching,Kuching Branch 1,Operations,Branch Manager,37,36-45,Female,Married,4,7396,No,Non-Travel,19,1,3,3,12,2019-05-28,No
EMP00697,Penang,George Town,George Town Branch 1,Operations,Cashier,50,46-60,Male,Married,3,1800,Yes,Travel_Rarely,16,4,3,2,3,2016-07-18,No
EMP00698,Johor,Johor Bahru,Johor Bahru Branch 1,Sales,Sales Executive,37,36-45,Female,Single,2,3174,No,Travel_Rarely,6,4,4,1,12,2016-11-27,No
EMP00699,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Cashier,43,36-45,Male,Single,1,2614,No,Travel_Frequently,5,2,4,4,11,2021-08-10,No
EMP00700,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Kitchen Crew,27,26-35,Female,Single,2,2651,No,Non-Travel,19,2,4,4,5,2018-06-18,No
EMP00701,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Kitchen Crew,29,26-35,Female,Single,2,2375,No,Travel_Rarely,12,2,2,2,11,2020-08-16,No
EMP00702,Selangor,Shah Alam,Shah Alam Branch 2,Operations,Branch Manager,21,18-25,Male,Married,3,6221,No,Travel_Frequently,1,4,1,3,5,2017-05-04,No
EMP00703,Penang,George Town,George Town Branch 2,IT,IT Support,52,46-60,Female,Single,2,3657,Yes,Travel_Rarely,14,3,1,3,3,2021-06-25,No
EMP00704,Johor,Johor Bahru,Johor Bahru Branch 2,Finance,Finance Executive,23,18-25,Female,Married,3,4483,Yes,Travel_Frequently,17,3,1,3,0,2023-04-25,No
EMP00705,Penang,George Town,George Town Branch 1,Operations,Cashier,19,18-25,Male,Single,2,2494,No,Non-Travel,4,4,4,4,5,2015-01-25,No
EMP00706,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Kitchen Crew,39,36-45,Female,Married,3,2257,Yes,Travel_Rarely,9,3,2,3,6,2019-08-22,No
EMP00707,Sarawak,Kuching,Kuching Branch 1,Operations,Cashier,34,26-35,Female,Single,2,1802,Yes,Non-Travel,3,2,3,3,14,2021-10-23,No
EMP00708,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Operations,Cashier,20,18-25,Male,Divorced,2,2289,No,Travel_Rarely,9,1,3,4,12,2015-03-12,No
EMP00709,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Kitchen Crew,55,46-60,Female,Married,1,1923,Yes,Travel_Rarely,1,4,4,3,2,2021-02-27,No
EMP00710,Sarawak,Kuching,Kuching Branch 1,Customer Support,Customer Service,30,26-35,Female,Married,3,3116,No,Non-Travel,21,1,1,1,4,2023-11-20,Yes
EMP00711,Penang,George Town,George Town Branch 2,HR,HR Executive,31,26-35,Female,Married,3,4141,No,Non-Travel,21,1,1,3,8,2022-09-18,No
EMP00712,Penang,George Town,George Town Branch 2,Customer Support,Customer Service,49,46-60,Male,Married,4,3043,No,Non-Travel,14,3,3,1,15,2017-06-23,No
EMP00713,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Delivery Rider,41,36-45,Male,Single,3,2670,Yes,Non-Travel,22,1,3,3,13,2021-11-07,No
EMP00714,Penang,George Town,George Town Branch 2,IT,IT Support,24,18-25,Female,Married,2,3895,Yes,Non-Travel,24,1,2,4,7,2014-09-16,No
EMP00715,Johor,Johor Bahru,Johor Bahru Branch 1,Operations,Delivery Rider,38,36-45,Female,Single,3,2117,No,Non-Travel,20,3,1,3,6,2020-11-04,No
EMP00716,Sarawak,Kuching,Kuching Branch 2,Operations,Cashier,41,36-45,Female,Married,3,2081,Yes,Non-Travel,17,2,2,2,4,2022-01-09,No
EMP00717,Selangor,Shah Alam,Shah Alam Branch 2,Finance,Finance Executive,54,46-60,Female,Single,3,3828,No,Non-Travel,14,3,3,4,8,2018-05-10,No
EMP00718,Penang,George Town,George Town Branch 2,Operations,Delivery Rider,21,18-25,Female,Single,4,2284,No,Travel_Rarely,2,3,3,1,10,2016-08-10,No
EMP00719,Penang,George Town,George Town Branch 1,Sales,Sales Executive,47,46-60,Male,Married,4,3510,Yes,Non-Travel,5,3,4,3,0,2019-12-13,No
EMP00720,Penang,George Town,George Town Branch 1,Operations,Kitchen Crew,52,46-60,Male,Single,1,2102,Yes,Travel_Rarely,13,1,2,2,8,2022-08-16,No
EMP00721,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,HR,HR Executive,51,46-60,Male,Single,2,3258,No,Travel_Frequently,15,3,4,1,3,2016-05-15,Yes
EMP00722,Sarawak,Kuching,Kuching Branch 2,Operations,Cashier,35,26-35,Male,Single,3,1800,No,Non-Travel,13,1,3,3,12,2023-10-04,No
EMP00723,Selangor,Shah Alam,Shah Alam Branch 2,Operations,Delivery Rider,32,26-35,Female,Married,3,2094,No,Non-Travel,2,1,2,2,10,2019-06-20,No
EMP00724,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Cashier,34,26-35,Female,Married,2,2337,No,Travel_Frequently,23,1,2,1,8,2020-11-29,Yes
EMP00725,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Cashier,51,46-60,Female,Single,4,2218,No,Travel_Rarely,14,2,3,3,12,2016-11-08,No
EMP00726,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Cashier,30,26-35,Female,Single,4,2352,Yes,Non-Travel,6,4,1,1,4,2021-07-30,No
EMP00727,Selangor,Shah Alam,Shah Alam Branch 2,Sales,Sales Executive,21,18-25,Female,Single,1,3374,No,Non-Travel,10,2,4,4,1,2023-06-14,No
EMP00728,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Kitchen Crew,38,36-45,Male,Married,4,2204,No,Non-Travel,2,1,3,3,12,2021-12-12,No
EMP00729,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Customer Support,Customer Service,54,46-60,Female,Married,3,2739,Yes,Non-Travel,5,1,2,2,6,2016-05-13,No
EMP00730,Johor,Johor Bahru,Johor Bahru Branch 2,Finance,Finance Executive,33,26-35,Male,Single,3,4329,No,Travel_Rarely,17,1,4,3,8,2021-10-02,Yes
EMP00731,Johor,Johor Bahru,Johor Bahru Branch 1,Operations,Kitchen Crew,33,26-35,Female,Married,2,2380,No,Travel_Rarely,13,1,3,2,8,2017-12-31,No
EMP00732,Sarawak,Kuching,Kuching Branch 2,Customer Support,Customer Service,34,26-35,Male,Married,3,2577,No,Travel_Rarely,17,3,2,4,3,2022-12-16,No
EMP00733,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,IT,IT Support,33,26-35,Male,Single,5,3781,No,Non-Travel,15,3,1,1,1,2014-08-23,No
EMP00734,Selangor,Shah Alam,Shah Alam Branch 2,Operations,Cashier,22,18-25,Female,Married,1,1831,No,Travel_Rarely,17,3,1,1,11,2014-12-02,No
EMP00735,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Branch Manager,47,46-60,Male,Married,4,6753,No,Travel_Frequently,1,3,1,2,5,2014-09-19,No
EMP00736,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Finance,Finance Executive,27,26-35,Female,Married,3,3930,No,Travel_Rarely,5,2,1,4,11,2018-11-06,No
EMP00737,Penang,George Town,George Town Branch 1,Operations,Delivery Rider,32,26-35,Male,Single,3,2439,Yes,Non-Travel,2,1,1,3,13,2016-08-23,No
EMP00738,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Cashier,47,46-60,Male,Married,4,2008,No,Travel_Rarely,21,3,2,3,0,2017-05-06,No
EMP00739,Selangor,Shah Alam,Shah Alam Branch 2,Operations,Kitchen Crew,21,18-25,Female,Married,3,1872,No,Non-Travel,20,1,3,3,3,2014-05-24,Yes
EMP00740,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Kitchen Crew,36,36-45,Male,Married,3,2019,Yes,Travel_Rarely,1,1,2,4,9,2018-02-24,No
EMP00741,Selangor,Shah Alam,Shah Alam Branch 2,Operations,Kitchen Crew,28,26-35,Female,Single,1,2485,No,Non-Travel,23,1,2,2,4,2021-01-22,No
EMP00742,Sarawak,Kuching,Kuching Branch 2,Operations,Cashier,47,46-60,Male,Married,5,2106,No,Non-Travel,4,2,4,2,2,2015-07-08,Yes
EMP00743,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Kitchen Crew,20,18-25,Male,Single,5,2304,No,Travel_Rarely,8,3,3,2,7,2016-09-03,Yes
EMP00744,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Kitchen Crew,54,46-60,Female,Married,3,2362,No,Non-Travel,23,4,3,2,12,2020-04-05,No
EMP00745,Penang,George Town,George Town Branch 2,Operations,Cashier,42,36-45,Female,Married,3,1908,Yes,Travel_Frequently,17,4,2,4,14,2023-10-22,No
EMP00746,Johor,Johor Bahru,Johor Bahru Branch 2,Operations,Cashier,25,18-25,Male,Single,3,1800,No,Travel_Rarely,9,3,4,4,8,2020-01-24,No
EMP00747,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Assistant Manager,42,36-45,Female,Single,2,4187,No,Travel_Rarely,15,4,1,2,3,2021-02-19,No
EMP00748,Penang,George Town,George Town Branch 1,Finance,Finance Executive,53,46-60,Female,Married,3,3974,No,Travel_Rarely,21,4,4,4,13,2014-06-09,Yes
EMP00749,Johor,Johor Bahru,Johor Bahru Branch 2,Operations,Cashier,41,36-45,Female,Married,3,2348,No,Non-Travel,10,3,3,4,5,2019-09-23,No
EMP00750,Sarawak,Kuching,Kuching Branch 2,Operations,Kitchen Crew,42,36-45,Male,Married,2,2205,No,Travel_Frequently,4,2,2,3,0,2017-10-01,No
EMP00751,Penang,George Town,George Town Branch 1,HR,HR Executive,28,26-35,Female,Married,3,2485,Yes,Travel_Rarely,6,2,1,2,2,2018-05-21,No
EMP00752,Sarawak,Kuching,Kuching Branch 1,Operations,Kitchen Crew,44,36-45,Female,Married,2,2512,No,Travel_Rarely,1,3,3,1,3,2017-02-17,No
EMP00753,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Cashier,20,18-25,Female,Divorced,2,2370,No,Travel_Rarely,1,4,2,4,11,2015-11-02,No
EMP00754,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Cashier,52,46-60,Male,Married,3,2000,No,Travel_Rarely,6,4,4,1,14,2016-04-17,No
EMP00755,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,IT,IT Support,40,36-45,Female,Single,3,3551,Yes,Travel_Frequently,17,1,1,4,13,2018-02-26,No
EMP00756,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Cashier,24,18-25,Female,Divorced,3,2020,No,Non-Travel,15,1,3,4,1,2015-09-30,No
EMP00757,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Kitchen Crew,34,26-35,Male,Divorced,5,2271,No,Travel_Rarely,2,1,3,2,6,2016-10-19,Yes
EMP00758,Johor,Johor Bahru,Johor Bahru Branch 2,Operations,Kitchen Crew,37,36-45,Female,Married,5,2453,Yes,Non-Travel,21,3,3,2,5,2021-06-23,No
EMP00759,Penang,George Town,George Town Branch 2,Customer Support,Customer Service,23,18-25,Male,Married,1,2585,Yes,Non-Travel,12,1,1,1,4,2020-02-02,Yes
EMP00760,Selangor,Shah Alam,Shah Alam Branch 1,Operations,Kitchen Crew,20,18-25,Male,Single,3,2424,No,Travel_Rarely,4,3,3,3,12,2017-02-08,No
EMP00761,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Operations,Kitchen Crew,35,26-35,Female,Single,1,1938,No,Non-Travel,10,1,4,3,1,2020-04-03,No
EMP00762,Sarawak,Kuching,Kuching Branch 1,Operations,Cashier,43,36-45,Male,Single,5,1835,Yes,Travel_Rarely,22,1,1,1,0,2017-05-06,Yes
EMP00763,Penang,George Town,George Town Branch 2,Operations,Delivery Rider,29,26-35,Female,Married,3,2666,Yes,Non-Travel,21,3,4,1,0,2021-10-29,Yes
EMP00764,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,IT,IT Support,35,26-35,Male,Single,3,3626,No,Travel_Rarely,13,1,2,2,11,2014-06-18,No
EMP00765,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Cashier,26,26-35,Male,Married,3,2174,Yes,Non-Travel,25,4,2,2,6,2022-11-23,Yes
EMP00766,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Operations,Cashier,37,36-45,Male,Married,3,2654,Yes,Non-Travel,2,4,2,4,7,2014-08-06,No
EMP00767,Selangor,Shah Alam,Shah Alam Branch 2,Operations,Cashier,49,46-60,Female,Single,3,2594,No,Non-Travel,10,4,2,3,1,2016-01-28,No
EMP00768,Penang,George Town,George Town Branch 2,Operations,Cashier,42,36-45,Male,Single,1,2275,Yes,Travel_Rarely,13,4,1,1,10,2019-04-08,Yes
EMP00769,Penang,George Town,George Town Branch 2,Finance,Finance Executive,53,46-60,Female,Single,3,3885,No,Travel_Rarely,20,3,4,2,7,2015-03-07,No
EMP00770,Penang,George Town,George Town Branch 1,Operations,Cashier,44,36-45,Male,Married,3,2208,Yes,Travel_Rarely,23,3,2,1,15,2015-03-21,Yes
EMP00771,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Operations,Branch Manager,53,46-60,Female,Single,3,5882,No,Non-Travel,3,1,2,1,9,2015-02-18,No
EMP00772,Sarawak,Kuching,Kuching Branch 2,HR,HR Executive,27,26-35,Female,Single,2,3835,Yes,Travel_Rarely,16,2,1,4,1,2017-12-19,No
EMP00773,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Operations,Kitchen Crew,45,36-45,Male,Married,2,2384,No,Non-Travel,23,1,3,4,1,2017-05-06,No
EMP00774,Penang,George Town,George Town Branch 1,Operations,Kitchen Crew,39,36-45,Male,Married,3,2686,No,Non-Travel,5,3,4,1,11,2020-11-19,No
EMP00775,Penang,George Town,George Town Branch 2,Operations,Cashier,31,26-35,Female,Single,3,2149,No,Non-Travel,5,4,1,2,1,2019-01-21,No
EMP00776,Sarawak,Kuching,Kuching Branch 2,Sales,Sales Executive,50,46-60,Female,Married,2,3560,No,Non-Travel,21,2,4,4,12,2017-02-25,Yes
EMP00777,Johor,Johor Bahru,Johor Bahru Branch 2,Sales,Sales Executive,54,46-60,Female,Single,3,3529,No,Travel_Rarely,12,1,4,1,13,2021-10-11,No
