TransactionID,Date,State,City,Branch,Region,Product,Quantity,Unit Price,Total Sale,Employee,Channel,PaymentMethod
TXN0000174,2024-01-02,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Chicken Burger,3,10.9,32.7,SalesRep_12,Takeaway,Cash
TXN0000175,2024-01-02,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_05,Dine-in,Card
TXN0000176,2024-01-02,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Chicken Burger,2,10.9,21.8,SalesRep_05,Takeaway,Card
TXN0000177,2024-01-02,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,2,13.9,27.8,SalesRep_02,Takeaway,Card
TXN0000178,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Soft Drink,3,3.9,11.7,SalesRep_03,Dine-in,Card
TXN0000179,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Fries,3,5.9,17.7,SalesRep_08,Dine-in,Card
TXN0000180,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Fries,2,5.9,11.8,SalesRep_07,Dine-in,Card
TXN0000181,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Beef Burger,3,12.9,38.7,SalesRep_04,Delivery,eWallet
TXN0000182,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Fries,1,5.9,5.9,SalesRep_04,Takeaway,Card
TXN0000183,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,2,13.9,27.8,SalesRep_05,Delivery,Card
TXN0000184,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Soft Drink,1,3.9,3.9,SalesRep_05,Dine-in,Card
TXN0000185,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,2,10.9,21.8,SalesRep_02,Dine-in,eWallet
TXN0000186,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,3,13.9,41.7,SalesRep_07,Dine-in,eWallet
TXN0000187,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Fries,2,5.9,11.8,SalesRep_05,Dine-in,eWallet
TXN0000188,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,2,13.9,27.8,SalesRep_12,Takeaway,eWallet
TXN0000189,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Fries,2,5.9,11.8,SalesRep_10,Delivery,Card
TXN0000190,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Veggie Burger,1,10.71,10.71,SalesRep_12,Dine-in,Cash
TXN0000191,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,3,13.9,41.7,SalesRep_02,Takeaway,Card
TXN0000192,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Soft Drink,2,3.9,7.8,SalesRep_04,Dine-in,eWallet
TXN0000193,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Veggie Burger,1,11.9,11.9,SalesRep_06,Dine-in,Cash
TXN0000194,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Fries,3,5.02,15.06,SalesRep_12,Delivery,eWallet
TXN0000195,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Soft Drink,2,3.9,7.8,SalesRep_10,Dine-in,eWallet
TXN0000196,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,2,13.9,27.8,SalesRep_05,Takeaway,eWallet
TXN0000197,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Spicy Burger,2,14.9,29.8,SalesRep_04,Takeaway,Card
TXN0000198,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,2,13.9,27.8,SalesRep_04,Dine-in,eWallet
TXN0000199,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Veggie Burger,1,11.9,11.9,SalesRep_04,Dine-in,Cash
TXN0000200,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Fries,1,5.9,5.9,SalesRep_10,Takeaway,Cash
TXN0000201,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Beef Burger,1,12.9,12.9,SalesRep_04,Takeaway,eWallet
TXN0000202,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Beef Burger,1,12.9,12.9,SalesRep_07,Delivery,eWallet
TXN0000203,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Beef Burger,3,12.9,38.7,SalesRep_01,Delivery,Card
TXN0000204,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Fries,1,5.31,5.31,SalesRep_05,Delivery,eWallet
TXN0000205,2024-01-02,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,1,13.9,13.9,SalesRep_12,Dine-in,Card
TXN0000206,2024-01-02,Penang,George Town,George Town Branch 2,Penang,Spicy Burger,2,14.9,29.8,SalesRep_08,Dine-in,eWallet
TXN0000207,2024-01-02,Penang,George Town,George Town Branch 2,Penang,Soft Drink,1,3.9,3.9,SalesRep_11,Takeaway,eWallet
TXN0000208,2024-01-02,Penang,George Town,George Town Branch 2,Penang,Fries,1,5.9,5.9,SalesRep_06,Dine-in,eWallet
TXN0000209,2024-01-02,Penang,George Town,George Town Branch 2,Penang,Beef Burger,1,12.9,12.9,SalesRep_04,Dine-in,Card
TXN0000210,2024-01-02,Penang,George Town,George Town Branch 2,Penang,Fries,1,5.9,5.9,SalesRep_11,Dine-in,Card
TXN0000211,2024-01-02,Penang,George Town,George Town Branch 2,Penang,Fries,1,5.9,5.9,SalesRep_11,Takeaway,Cash
TXN0000212,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Cheese Burger,2,13.9,27.8,SalesRep_12,Dine-in,Card
TXN0000213,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Veggie Burger,3,11.9,35.7,SalesRep_12,Dine-in,Cash
TXN0000214,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,1,5.9,5.9,SalesRep_04,Takeaway,Cash
TXN0000215,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,2,5.9,11.8,SalesRep_03,Takeaway,Card
TXN0000216,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,3,5.9,17.7,SalesRep_08,Delivery,Card
TXN0000217,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,3,10.9,32.7,SalesRep_09,Dine-in,Card
TXN0000218,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Cheese Burger,1,13.9,13.9,SalesRep_01,Dine-in,eWallet
TXN0000219,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,3,5.9,17.7,SalesRep_10,Dine-in,eWallet
TXN0000220,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,1,5.9,5.9,SalesRep_06,Dine-in,eWallet
TXN0000221,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,1,10.9,10.9,SalesRep_02,Dine-in,Cash
TXN0000222,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,1,10.9,10.9,SalesRep_06,Dine-in,eWallet
TXN0000223,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,2,5.9,11.8,SalesRep_03,Delivery,eWallet
TXN0000224,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Spicy Burger,2,14.9,29.8,SalesRep_10,Dine-in,eWallet
TXN0000225,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Beef Burger,1,12.9,12.9,SalesRep_10,Takeaway,Card
TXN0000226,2024-01-02,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Cheese Burger,2,13.9,27.8,SalesRep_03,Takeaway,Cash
TXN0000227,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_03,Takeaway,Card
TXN0000228,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,3,3.9,11.7,SalesRep_02,Dine-in,Card
TXN0000229,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,3,3.9,11.7,SalesRep_12,Dine-in,Card
TXN0000230,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Veggie Burger,3,11.9,35.7,SalesRep_04,Takeaway,eWallet
TXN0000231,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,2,5.02,10.04,SalesRep_07,Takeaway,Card
TXN0000232,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Beef Burger,1,12.9,12.9,SalesRep_04,Takeaway,eWallet
TXN0000233,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Cheese Burger,3,13.9,41.7,SalesRep_02,Dine-in,eWallet
TXN0000234,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,2,5.9,11.8,SalesRep_05,Dine-in,eWallet
TXN0000235,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Veggie Burger,1,11.9,11.9,SalesRep_11,Dine-in,Card
TXN0000236,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,3,3.9,11.7,SalesRep_05,Takeaway,Cash
TXN0000237,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,1,5.9,5.9,SalesRep_11,Dine-in,Card
TXN0000238,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_08,Dine-in,Card
TXN0000239,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,3,10.9,32.7,SalesRep_05,Takeaway,Card
TXN0000240,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,1,3.9,3.9,SalesRep_09,Dine-in,Cash
TXN0000241,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Veggie Burger,1,11.9,11.9,SalesRep_03,Takeaway,eWallet
TXN0000242,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,3,14.9,44.7,SalesRep_06,Dine-in,Card
TXN0000243,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,1,3.9,3.9,SalesRep_11,Dine-in,eWallet
TXN0000244,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,3,14.9,44.7,SalesRep_04,Dine-in,Card
TXN0000245,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Veggie Burger,3,11.9,35.7,SalesRep_08,Dine-in,Cash
TXN0000246,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,1,3.9,3.9,SalesRep_07,Dine-in,Card
TXN0000247,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Veggie Burger,2,11.9,23.8,SalesRep_10,Dine-in,Card
TXN0000248,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Cheese Burger,3,13.9,41.7,SalesRep_05,Takeaway,eWallet
TXN0000249,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,2,12.9,25.8,SalesRep_01,Dine-in,Cash
TXN0000250,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,2,5.9,11.8,SalesRep_11,Takeaway,eWallet
TXN0000251,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,1,12.9,12.9,SalesRep_12,Takeaway,eWallet
TXN0000252,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,3,10.9,32.7,SalesRep_11,Delivery,eWallet
TXN0000253,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,2,9.26,18.52,SalesRep_09,Takeaway,Cash
TXN0000254,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,1,5.9,5.9,SalesRep_11,Dine-in,Cash
TXN0000255,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,3,5.9,17.7,SalesRep_04,Dine-in,eWallet
TXN0000256,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,3,12.9,38.7,SalesRep_02,Dine-in,Card
TXN0000257,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,1,3.9,3.9,SalesRep_12,Dine-in,eWallet
TXN0000258,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,2,3.9,7.8,SalesRep_05,Takeaway,Card
TXN0000259,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Spicy Burger,2,14.9,29.8,SalesRep_12,Dine-in,Card
TXN0000260,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Cheese Burger,1,13.9,13.9,SalesRep_02,Takeaway,Card
TXN0000261,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,3,10.96,32.88,SalesRep_12,Dine-in,eWallet
TXN0000262,2024-01-02,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_02,Takeaway,Cash
TXN0000263,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,2,13.9,27.8,SalesRep_12,Dine-in,Cash
TXN0000264,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,1,13.9,13.9,SalesRep_07,Dine-in,eWallet
TXN0000265,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Soft Drink,3,3.9,11.7,SalesRep_07,Delivery,eWallet
TXN0000266,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,2,13.9,27.8,SalesRep_05,Takeaway,eWallet
TXN0000267,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Soft Drink,1,3.7,3.7,SalesRep_09,Dine-in,eWallet
TXN0000268,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,1,10.9,10.9,SalesRep_12,Dine-in,Cash
TXN0000269,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Fries,3,5.9,17.7,SalesRep_02,Delivery,eWallet
TXN0000270,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,3,13.9,41.7,SalesRep_06,Delivery,Card
TXN0000271,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Beef Burger,2,12.9,25.8,SalesRep_04,Dine-in,eWallet
TXN0000272,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Fries,2,5.9,11.8,SalesRep_10,Takeaway,eWallet
TXN0000273,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_10,Takeaway,eWallet
TXN0000274,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Soft Drink,2,3.9,7.8,SalesRep_09,Dine-in,Card
TXN0000275,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,1,13.9,13.9,SalesRep_05,Dine-in,eWallet
TXN0000276,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,1,13.9,13.9,SalesRep_12,Dine-in,Cash
TXN0000277,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Beef Burger,1,12.9,12.9,SalesRep_12,Takeaway,eWallet
TXN0000278,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Soft Drink,1,3.7,3.7,SalesRep_05,Dine-in,Cash
TXN0000279,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Spicy Burger,1,14.9,14.9,SalesRep_04,Takeaway,Card
TXN0000280,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Fries,2,5.9,11.8,SalesRep_08,Delivery,Card
TXN0000281,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_05,Delivery,Card
TXN0000282,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Fries,2,5.9,11.8,SalesRep_06,Dine-in,eWallet
TXN0000283,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Fries,1,5.9,5.9,SalesRep_10,Takeaway,Cash
TXN0000284,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Soft Drink,1,3.9,3.9,SalesRep_10,Dine-in,Card
TXN0000285,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Spicy Burger,1,14.9,14.9,SalesRep_04,Dine-in,Card
TXN0000286,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,3,13.9,41.7,SalesRep_09,Dine-in,eWallet
TXN0000287,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,2,10.9,21.8,SalesRep_01,Delivery,Card
TXN0000288,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,2,10.9,21.8,SalesRep_09,Takeaway,Card
TXN0000289,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Veggie Burger,2,11.9,23.8,SalesRep_10,Dine-in,eWallet
TXN0000290,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Fries,2,5.9,11.8,SalesRep_09,Dine-in,eWallet
TXN0000291,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Spicy Burger,2,14.9,29.8,SalesRep_06,Dine-in,eWallet
TXN0000292,2024-01-02,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,2,10.9,21.8,SalesRep_05,Takeaway,eWallet
TXN0000293,2024-01-02,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,2,12.9,25.8,SalesRep_02,Dine-in,Cash
TXN0000294,2024-01-02,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,3,12.9,38.7,SalesRep_03,Takeaway,eWallet
TXN0000295,2024-01-02,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_10,Dine-in,Card
TXN0000296,2024-01-02,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,2,12.9,25.8,SalesRep_09,Takeaway,Cash
TXN0000297,2024-01-02,Sarawak,Kuching,Kuching Branch 2,Sarawak,Spicy Burger,2,14.9,29.8,SalesRep_07,Takeaway,Card
TXN0000298,2024-01-02,Sarawak,Kuching,Kuching Branch 2,Sarawak,Fries,3,5.9,17.7,SalesRep_05,Dine-in,Card
TXN0000299,2024-01-02,Sarawak,Kuching,Kuching Branch 2,Sarawak,Cheese Burger,2,13.9,27.8,SalesRep_11,Dine-in,Card
TXN0000300,2024-01-02,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_09,Dine-in,Card
TXN0000301,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Soft Drink,3,3.9,11.7,SalesRep_11,Dine-in,Card
TXN0000302,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Beef Burger,3,12.9,38.7,SalesRep_08,Dine-in,eWallet
TXN0000303,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Beef Burger,1,12.9,12.9,SalesRep_03,Dine-in,eWallet
TXN0000304,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Cheese Burger,1,13.9,13.9,SalesRep_11,Dine-in,Cash
TXN0000305,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Fries,3,5.9,17.7,SalesRep_04,Dine-in,eWallet
TXN0000306,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Fries,2,5.9,11.8,SalesRep_03,Delivery,Card
TXN0000307,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Cheese Burger,3,13.9,41.7,SalesRep_06,Takeaway,eWallet
TXN0000308,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Cheese Burger,3,13.9,41.7,SalesRep_11,Dine-in,eWallet
TXN0000309,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Soft Drink,3,3.9,11.7,SalesRep_01,Takeaway,eWallet
TXN0000310,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Chicken Burger,1,10.9,10.9,SalesRep_05,Dine-in,Cash
TXN0000311,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Beef Burger,2,12.9,25.8,SalesRep_05,Delivery,eWallet
TXN0000312,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Fries,1,5.9,5.9,SalesRep_12,Dine-in,eWallet
TXN0000313,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Beef Burger,3,12.9,38.7,SalesRep_09,Dine-in,Card
TXN0000314,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Beef Burger,1,12.9,12.9,SalesRep_03,Dine-in,eWallet
TXN0000315,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Soft Drink,2,3.9,7.8,SalesRep_10,Dine-in,Card
TXN0000316,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Chicken Burger,1,10.9,10.9,SalesRep_12,Dine-in,eWallet
TXN0000317,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Cheese Burger,1,13.9,13.9,SalesRep_01,Takeaway,eWallet
TXN0000318,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Beef Burger,2,12.9,25.8,SalesRep_12,Takeaway,Card
TXN0000319,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Chicken Burger,3,10.9,32.7,SalesRep_11,Takeaway,eWallet
TXN0000320,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Chicken Burger,1,10.9,10.9,SalesRep_10,Takeaway,Card
TXN0000321,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Soft Drink,1,3.9,3.9,SalesRep_07,Takeaway,eWallet
TXN0000322,2024-01-03,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Beef Burger,2,12.9,25.8,SalesRep_02,Takeaway,Card
TXN0000323,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Veggie Burger,3,11.9,35.7,SalesRep_05,Delivery,Card
TXN0000324,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_09,Dine-in,eWallet
TXN0000325,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_09,Delivery,Card
TXN0000326,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Veggie Burger,2,11.9,23.8,SalesRep_06,Dine-in,Card
TXN0000327,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_04,Dine-in,eWallet
TXN0000328,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,3,3.9,11.7,SalesRep_04,Dine-in,eWallet
TXN0000329,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Veggie Burger,3,10.12,30.36,SalesRep_06,Takeaway,eWallet
TXN0000330,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Spicy Burger,1,14.9,14.9,SalesRep_06,Delivery,Cash
TXN0000331,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Cheese Burger,2,13.9,27.8,SalesRep_11,Takeaway,Card
TXN0000332,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_09,Dine-in,Card
TXN0000333,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,3,5.9,17.7,SalesRep_10,Dine-in,eWallet
TXN0000334,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_05,Takeaway,Card
TXN0000335,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,3,13.9,41.7,SalesRep_04,Delivery,eWallet
TXN0000336,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,1,13.9,13.9,SalesRep_02,Delivery,eWallet
TXN0000337,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_10,Dine-in,Cash
TXN0000338,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Chicken Burger,1,10.9,10.9,SalesRep_01,Dine-in,Cash
TXN0000339,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,3,5.9,17.7,SalesRep_02,Takeaway,eWallet
TXN0000340,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Veggie Burger,3,11.9,35.7,SalesRep_12,Dine-in,Card
TXN0000341,2024-01-03,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,3,13.9,41.7,SalesRep_06,Dine-in,Cash
TXN0000342,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Beef Burger,3,12.9,38.7,SalesRep_09,Takeaway,eWallet
TXN0000343,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,1,10.9,10.9,SalesRep_03,Dine-in,eWallet
TXN0000344,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Soft Drink,1,3.9,3.9,SalesRep_12,Dine-in,eWallet
TXN0000345,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Veggie Burger,2,11.9,23.8,SalesRep_02,Dine-in,eWallet
TXN0000346,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Fries,2,5.9,11.8,SalesRep_08,Dine-in,Card
TXN0000347,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,1,10.9,10.9,SalesRep_04,Takeaway,Card
TXN0000348,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Fries,2,5.9,11.8,SalesRep_01,Dine-in,Card
TXN0000349,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Veggie Burger,3,11.9,35.7,SalesRep_12,Takeaway,eWallet
TXN0000350,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Fries,2,5.9,11.8,SalesRep_05,Dine-in,eWallet
TXN0000351,2024-01-03,Penang,George Town,George Town Branch 1,Penang,Spicy Burger,2,14.9,29.8,SalesRep_12,Dine-in,Cash
